file_number,api_number,operator_name,township,township_bearing,range,range_bearing,section,state,field_name,effective_on,action_type,slant,target_formation,elevation,depth,countyfips,well_status
176771605,3001542663,COG OPERATING LLC,24,S,28,E,33,NM,REALLY SCARY FEDERAL,20140918,Approved,H,BONE SPRING,3012,12543,35015,Active Permit
99821825,3001542664,MEWBOURNE OIL COMPANY,20,S,29,E,17,NM,GLOCK 17 B2EH FEDERAL,20140918,Approved,H,BONE SPRING,3274,12300,35015,Active Permit
99821825,3001542664,MEWBOURNE OIL COMPANY,20,S,29,E,17,NM,GLOCK 17 B2EH FEDERAL,20140918,Approved,H,BONE SPRING,3274,12300,35015,Active Permit
322591438,3001542665,CIMAREX ENERGY CO.,25,S,26,E,13,NM,FEDERAL 13 COM,20140917,Approved,H,BONE SPRING,3278,11843,35015,Active Permit
322591438,3001542665,CIMAREX ENERGY CO.,25,S,26,E,13,NM,FEDERAL 13 COM,20140917,Approved,H,BONE SPRING,3278,11843,35015,Active Permit
663478964,3001542666,"BC OPERATING, INC.",22,S,26,E,36,NM,AIRPORT 36 STATE,20140922,Approved,V,"WOLFCAMP, SOUTH (GAS)",3209,11000,35015,Active Permit
490341959,3001542667,"BOPCO, L.P.",25,S,31,E,8,NM,POKER LAKE UNIT CVX JV BS,20140917,Approved,H,BONE SPRING,3377,18004,35015,Active Permit
490341959,3001542667,"BOPCO, L.P.",25,S,31,E,20,NM,POKER LAKE UNIT CVX JV BS,20140917,Approved,H,BONE SPRING,3377,18004,35015,Active Permit
1206344337,3001542668,"BOPCO, L.P.",24,S,30,E,28,NM,POKER LAKE UNIT CVX JV PC,20140917,Approved,H,"BONE SPRING, EAST",3351,16951,35015,Active Permit
1206344337,3001542668,"BOPCO, L.P.",24,S,30,E,21,NM,POKER LAKE UNIT CVX JV PC,20140917,Approved,H,"BONE SPRING, EAST",3351,16951,35015,Active Permit
1117082593,3001542669,"BOPCO, L.P.",24,S,30,E,9,NM,POKER LAKE UNIT CVX JV PC,20140917,Approved,H,"BONE SPRING, EAST",3347,17012,35015,Active Permit
1117082593,3001542669,"BOPCO, L.P.",24,S,30,E,21,NM,POKER LAKE UNIT CVX JV PC,20140917,Approved,H,"BONE SPRING, EAST",3347,17012,35015,Active Permit
1413339246,3001542670,CHEVRON USA INC,24,S,29,E,34,NM,RUSTLER BLUFF 33 24 29 FEDERAL COM,20140917,Approved,H,"BONE SPRING, SOUTHEAST",2934,13677,35015,Active Permit
1413339246,3001542670,CHEVRON USA INC,25,S,29,E,4,NM,RUSTLER BLUFF 33 24 29 FEDERAL COM,20140917,Approved,H,"BONE SPRING, SOUTHEAST",2934,13677,35015,Active Permit
1331002981,3001542671,CHEVRON USA INC,24,S,29,E,34,NM,RUSTLER BLUFF 34 24 29 FEDERAL COM,20140917,Approved,H,"BONE SPRING, SOUTHEAST",2979,13838,35015,Active Permit
1331002981,3001542671,CHEVRON USA INC,25,S,29,E,3,NM,RUSTLER BLUFF 34 24 29 FEDERAL COM,20140917,Approved,H,"BONE SPRING, SOUTHEAST",2979,13838,35015,Active Permit
1628413881,3001542686,"DEVON ENERGY PRODUCTION COMPANY, LP",21,S,27,E,10,NM,CERF 10 FEDERAL COM,20140923,Approved,H,"BONE SPRING, EAST",3213,12835,35015,Active Permit
1628413881,3001542686,"DEVON ENERGY PRODUCTION COMPANY, LP",21,S,27,E,9,NM,CERF 10 FEDERAL COM,20140923,Approved,H,"BONE SPRING, EAST",3213,12835,35015,Active Permit
1534919898,3001542689,"BC OPERATING, INC.",24,S,27,E,10,NM,BLACK RIVER 10 STATE COM,20140930,Approved,H,WOLFCAMP,3209,14044,35015,Active Permit
1534919898,3001542689,"BC OPERATING, INC.",24,S,27,E,15,NM,BLACK RIVER 10 STATE COM,20140930,Approved,H,WOLFCAMP,3209,14044,35015,Active Permit
1762691247,3001542690,MACK ENERGY CORPORATION,23,S,26,E,32,NM,CRAB SWD,20140930,Approved,V,BELL CANYON-CHERRY CANYON,3416,3700,35015,Active Permit
505331842,3001542691,MACK ENERGY CORPORATION,23,S,27,E,19,NM,DESERT SWD,20140930,Approved,V,BELL CANYON-CHERRY CANYON,3216,3900,35015,Active Permit
313726889,3001542692,"BOPCO, L.P.",25,S,31,E,19,NM,PLU PHANTOM BANKS 19 25 31 USA,20140923,Approved,H,BONE SPRING,3383,14530,35015,Active Permit
313726889,3001542692,"BOPCO, L.P.",25,S,31,E,30,NM,PLU PHANTOM BANKS 19 25 31 USA,20140923,Approved,H,BONE SPRING,3383,14530,35015,Active Permit
614215780,3001542693,"DEVON ENERGY PRODUCTION COMPANY, LP",23,S,26,E,5,NM,BO DUKE FEDERAL 5,20140923,Approved,H,BONE SPRING,3364,11163,35015,Active Permit
614215780,3001542693,"DEVON ENERGY PRODUCTION COMPANY, LP",23,S,26,E,5,NM,BO DUKE FEDERAL 5,20140923,Approved,H,BONE SPRING,3364,11163,35015,Active Permit
591515595,3001542694,MEWBOURNE OIL COMPANY,26,S,31,E,1,NM,BIG SINKS 1 A2 PA FEDERAL COM,20140923,Approved,H,"BONE SPRING, WEST",3261,14037,35015,Active Permit
591515595,3001542694,MEWBOURNE OIL COMPANY,26,S,31,E,12,NM,BIG SINKS 1 A2 PA FEDERAL COM,20140923,Approved,H,"BONE SPRING, WEST",3261,14037,35015,Active Permit
804281737,3001542704,YATES PETROLEUM CORPORATION,21,S,28,E,1,NM,BOLSA BRF FEDERAL COM,20140929,Approved,H,BONE SPRING,3360,14109,35015,Active Permit
804281737,3001542704,YATES PETROLEUM CORPORATION,21,S,28,E,1,NM,BOLSA BRF FEDERAL COM,20140929,Approved,H,BONE SPRING,3360,14109,35015,Active Permit
713480996,3002542155,CIMAREX ENERGY CO.,23,S,32,E,1,NM,CORIANDER AOC STATE,20141001,Approved,H,BONE SPRING,3757,14097,35025,Active Permit
713480996,3002542155,CIMAREX ENERGY CO.,23,S,32,E,1,NM,CORIANDER AOC STATE,20141001,Approved,H,BONE SPRING,3757,14097,35025,Active Permit
1007044407,3002542156,"EOG RESOURCES, INC.",25,S,33,E,26,NM,LOMAS ROJAS 26 STATE COM,20141001,Approved,H,LOWER BONE SPRING,3330,15685,35025,Active Permit
1007044407,3002542156,"EOG RESOURCES, INC.",25,S,33,E,26,NM,LOMAS ROJAS 26 STATE COM,20141001,Approved,H,LOWER BONE SPRING,3330,15685,35025,Active Permit
991654451,3002542157,"EOG RESOURCES, INC.",25,S,33,E,26,NM,LOMAS ROJAS 26 STATE COM,20141001,Approved,H,LOWER BONE SPRING,3329,15670,35025,Active Permit
991654451,3002542157,"EOG RESOURCES, INC.",25,S,33,E,26,NM,LOMAS ROJAS 26 STATE COM,20141001,Approved,H,LOWER BONE SPRING,3329,15670,35025,Active Permit
371510902,3002542158,"EOG RESOURCES, INC.",24,S,34,E,16,NM,JOLLY ROGER 16 STATE,20141001,Approved,H,"BONE SPRING, NORTH",3557,15658,35025,Active Permit
371510902,3002542158,"EOG RESOURCES, INC.",24,S,34,E,16,NM,JOLLY ROGER 16 STATE,20141001,Approved,H,"BONE SPRING, NORTH",3557,15658,35025,Active Permit
1911654589,3001542687,"DEVON ENERGY PRODUCTION COMPANY, LP",19,S,29,E,29,NM,PARKWAY SWD,20141008,Approved,V,ELLENBURGER,3312,14000,35015,Active Permit
1570738060,3001542688,"DEVON ENERGY PRODUCTION COMPANY, LP",26,S,31,E,2,NM,SNAPPING 2 STATE,20141008,Approved,H,WOLFCAMP (GAS),3282,16489,35015,Active Permit
1570738060,3001542688,"DEVON ENERGY PRODUCTION COMPANY, LP",26,S,31,E,2,NM,SNAPPING 2 STATE,20141008,Approved,H,WOLFCAMP (GAS),3282,16489,35015,Active Permit
865318182,3001542695,MEWBOURNE OIL COMPANY,23,S,28,E,27,NM,SPEEDWAGON 27 W2DM FEE,20141008,Approved,H,"WOLFCAMP, SOUTH (GAS)",3034,14984,35015,Active Permit
865318182,3001542695,MEWBOURNE OIL COMPANY,23,S,28,E,27,NM,SPEEDWAGON 27 W2DM FEE,20141008,Approved,H,"WOLFCAMP, SOUTH (GAS)",3034,14984,35015,Active Permit
1061557090,3001542696,MEWBOURNE OIL COMPANY,18,S,29,E,36,NM,BRADLEY 36 B2DA STATE COM,20141008,Approved,H,BONE SPRING,3442,12670,35015,Active Permit
1061557090,3001542696,MEWBOURNE OIL COMPANY,18,S,29,E,36,NM,BRADLEY 36 B2DA STATE COM,20141008,Approved,H,BONE SPRING,3442,12670,35015,Active Permit
543453563,3001542697,MEWBOURNE OIL COMPANY,23,S,28,E,27,NM,SPEEDWAGON 27 B2DM FEE,20141008,Approved,H,"BONE SPRING, SOUTH",3038,12783,35015,Active Permit
543453563,3001542697,MEWBOURNE OIL COMPANY,23,S,28,E,27,NM,SPEEDWAGON 27 B2DM FEE,20141008,Approved,H,"BONE SPRING, SOUTH",3038,12783,35015,Active Permit
1386271482,3001542698,MEWBOURNE OIL COMPANY,16,S,28,E,12,NM,TWO LAKES 12 WAHE STATE COM,20141008,Approved,H,CROW FLATS;ABO,3595,11215,35015,Active Permit
1386271482,3001542698,MEWBOURNE OIL COMPANY,16,S,28,E,12,NM,TWO LAKES 12 WAHE STATE COM,20141008,Approved,H,CROW FLATS;ABO,3595,11215,35015,Active Permit
500951172,3001542699,MEWBOURNE OIL COMPANY,23,S,28,E,27,NM,SPEEDWAGON 27 D3DM FEE,20141008,Approved,H,"BONE SPRING, SOUTH",3035,10790,35015,Active Permit
500951172,3001542699,MEWBOURNE OIL COMPANY,23,S,28,E,27,NM,SPEEDWAGON 27 D3DM FEE,20141008,Approved,H,"BONE SPRING, SOUTH",3035,10790,35015,Active Permit
493903859,3001542700,MACK ENERGY CORPORATION,23,S,27,E,23,NM,LOST RIVER FEE,20141008,Approved,H,BONE SPRING,3130,9500,35015,Active Permit
493903859,3001542700,MACK ENERGY CORPORATION,23,S,27,E,23,NM,LOST RIVER FEE,20141008,Approved,H,BONE SPRING,3130,9500,35015,Active Permit
2069220743,3001542702,"DEVON ENERGY PRODUCTION COMPANY, LP",21,S,27,E,13,NM,LONE TREE DRAW 13 STATE COM,20141008,Approved,H,"BONE SPRING, EAST",3152,11246,35015,Active Permit
2069220743,3001542702,"DEVON ENERGY PRODUCTION COMPANY, LP",21,S,27,E,13,NM,LONE TREE DRAW 13 STATE COM,20141008,Approved,H,"BONE SPRING, EAST",3152,11246,35015,Active Permit
1801519231,3001542703,MACK ENERGY CORPORATION,23,S,27,E,23,NM,ICE FEE,20141008,Approved,V,BONE SPRING,3134,9300,35015,Active Permit
1152519883,3002120667,WHITING PET CORP,20,N,28,E,35,NM,LEWIS 2028,20141007,Approved,V,,5418,3800,35021,Active Permit
116435423,3002120668,WHITING PET CORP,20,N,28,E,31,NM,GALVESTON 2028,20141007,Approved,V,,5582,3800,35021,Active Permit
376003013,3002120669,WHITING PET CORP,20,N,28,E,26,NM,LEWIS 2028,20141007,Approved,V,,5406,3800,35021,Active Permit
481637629,3002542169,COG OPERATING LLC,23,S,32,E,12,NM,RESOLVER FEDERAL COM,20141003,Approved,H,BONE SPRING,3737,15507,35025,Active Permit
481637629,3002542169,COG OPERATING LLC,23,S,32,E,12,NM,RESOLVER FEDERAL COM,20141003,Approved,H,BONE SPRING,3737,15507,35025,Active Permit
866508837,3002542172,MARSHALL & WINSTON INC,21,S,34,E,27,NM,SLICK MESA 27 STATE,20141008,Approved,H,"BONE SPRING, NE",3698,14952,35025,Active Permit
866508837,3002542172,MARSHALL & WINSTON INC,21,S,34,E,27,NM,SLICK MESA 27 STATE,20141008,Approved,H,"BONE SPRING, NE",3698,14952,35025,Active Permit
194112779,3002542173,"NADEL AND GUSSMAN PERMIAN, LLC",19,S,34,E,3,NM,RAPTOR WEST 3 STATE,20141008,Approved,H,BONE SPRING,3988,15400,35025,Active Permit
194112779,3002542173,"NADEL AND GUSSMAN PERMIAN, LLC",19,S,34,E,3,NM,RAPTOR WEST 3 STATE,20141008,Approved,H,BONE SPRING,3988,15400,35025,Active Permit
114999140,3000564213,"ROCK CREEK RESOURCES, LLC",10,S,27,E,13,NM,WHITE,20141009,Approved,V,DEVONIAN,3787,6900,35005,Active Permit
1249703564,3001542701,"DEVON ENERGY PRODUCTION COMPANY, LP",21,S,27,E,13,NM,LONE TREE DRAW 13 STATE,20141008,Approved,H,"BONE SPRING, EAST",3193,11445,35015,Active Permit
1249703564,3001542701,"DEVON ENERGY PRODUCTION COMPANY, LP",21,S,27,E,13,NM,LONE TREE DRAW 13 STATE,20141008,Approved,H,"BONE SPRING, EAST",3193,11445,35015,Active Permit
243198797,3001542707,MEWBOURNE OIL COMPANY,23,S,30,E,21,NM,FORTY NINER RIDGE UNIT,20140929,Approved,H,BONE SPRING,3133,17976,35015,Active Permit
243198797,3001542707,MEWBOURNE OIL COMPANY,23,S,30,E,16,NM,FORTY NINER RIDGE UNIT,20140929,Approved,H,BONE SPRING,3133,17976,35015,Active Permit
1680052041,3001542709,"DEVON ENERGY PRODUCTION COMPANY, LP",21,S,27,E,10,NM,CERF 10 STATE,20141009,Approved,H,"BONE SPRING, EAST",3283,11569,35015,Active Permit
1680052041,3001542709,"DEVON ENERGY PRODUCTION COMPANY, LP",21,S,27,E,11,NM,CERF 10 STATE,20141009,Approved,H,"BONE SPRING, EAST",3283,11569,35015,Active Permit
1723576284,3001542710,"DEVON ENERGY PRODUCTION COMPANY, LP",21,S,27,E,10,NM,CERF 10 STATE,20141009,Approved,H,"BONE SPRING, EAST",3284,12263,35015,Active Permit
1723576284,3001542710,"DEVON ENERGY PRODUCTION COMPANY, LP",21,S,27,E,11,NM,CERF 10 STATE,20141009,Approved,H,"BONE SPRING, EAST",3284,12263,35015,Active Permit
480458045,3001542711,YATES PETROLEUM CORPORATION,24,S,28,E,26,NM,MONGO BUV STATE,20141009,Approved,H,BONE SPRING (O),2922,13083,35015,Active Permit
480458045,3001542711,YATES PETROLEUM CORPORATION,24,S,28,E,25,NM,MONGO BUV STATE,20141009,Approved,H,BONE SPRING (O),2922,13083,35015,Active Permit
1891193828,3001542712,MEWBOURNE OIL COMPANY,26,S,31,E,1,NM,BIG SINKS 1 A3OB FEE,20141009,Approved,H,"BONE SPRING, WEST",3250,14283,35015,Active Permit
1891193828,3001542712,MEWBOURNE OIL COMPANY,26,S,31,E,12,NM,BIG SINKS 1 A3OB FEE,20141009,Approved,H,"BONE SPRING, WEST",3250,14283,35015,Active Permit
187819018,3002542170,COG OPERATING LLC,23,S,32,E,12,NM,RESOLVER FEDERAL COM,20141003,Approved,H,BONE SPRING,3754,15527,35025,Active Permit
187819018,3002542170,COG OPERATING LLC,23,S,32,E,12,NM,RESOLVER FEDERAL COM,20141003,Approved,H,BONE SPRING,3754,15527,35025,Active Permit
2039232370,3002542175,YATES PETROLEUM CORPORATION,21,S,34,E,4,NM,HUNT APO STATE,20141009,Approved,H,"BONE SPRING, NORTH",3725,15519,35025,Active Permit
2039232370,3002542175,YATES PETROLEUM CORPORATION,21,S,34,E,4,NM,HUNT APO STATE,20141009,Approved,H,"BONE SPRING, NORTH",3725,15519,35025,Active Permit
1019896260,3002542176,YATES PETROLEUM CORPORATION,10,S,32,E,1,NM,HANK BMH STATE COM,20141009,Approved,V,MISS (GAS),4233,10850,35025,Active Permit
1996306419,3001542705,CIMAREX ENERGY CO.,20,S,30,E,1,NM,HASTA LA VISTA 1 DI FEDERAL COM,20141006,Approved,H,BONE SPRING,3439,16324,35015,Active Permit
1996306419,3001542705,CIMAREX ENERGY CO.,20,S,31,E,6,NM,HASTA LA VISTA 1 DI FEDERAL COM,20141006,Approved,H,BONE SPRING,3439,16324,35015,Active Permit
1700049766,3001542706,"DEVON ENERGY PRODUCTION COMPANY, LP",21,S,27,E,14,NM,LONE TREE DRAW 14 STATE COM,20141008,Approved,H,"BONE SPRING, EAST",3221,12290,35015,Active Permit
1700049766,3001542706,"DEVON ENERGY PRODUCTION COMPANY, LP",21,S,27,E,14,NM,LONE TREE DRAW 14 STATE COM,20141008,Approved,H,"BONE SPRING, EAST",3221,12290,35015,Active Permit
1785848770,3001542708,MEWBOURNE OIL COMPANY,23,S,30,E,15,NM,FORTY NINER RIDGE UNIT,20140929,Approved,H,BONE SPRING,3261,19209,35015,Active Permit
1785848770,3001542708,MEWBOURNE OIL COMPANY,23,S,30,E,22,NM,FORTY NINER RIDGE UNIT,20140929,Approved,H,BONE SPRING,3261,19209,35015,Active Permit
1240216653,3001542713,MEWBOURNE OIL COMPANY,19,S,30,E,7,NM,ZIRCON 12 7 B2JK FEDERAL COM,20140929,Approved,H,BONE SPRING,3392,13516,35015,Active Permit
1240216653,3001542713,MEWBOURNE OIL COMPANY,19,S,29,E,12,NM,ZIRCON 12 7 B2JK FEDERAL COM,20140929,Approved,H,BONE SPRING,3392,13516,35015,Active Permit
1140566688,3001542714,"DEVON ENERGY PRODUCTION COMPANY, LP",24,S,29,E,6,NM,HARROUN TRUST 6 FEDERAL COM,20140930,Approved,H,DELAWARE,2956,11274,35015,Active Permit
1140566688,3001542714,"DEVON ENERGY PRODUCTION COMPANY, LP",24,S,29,E,6,NM,HARROUN TRUST 6 FEDERAL COM,20140930,Approved,H,DELAWARE,2956,11274,35015,Active Permit
1417585896,3001542715,"DEVON ENERGY PRODUCTION COMPANY, LP",24,S,29,E,6,NM,HARROUN TRUST 6 FEDERAL COM,20140930,Approved,H,DELAWARE,2955,11176,35015,Active Permit
1417585896,3001542715,"DEVON ENERGY PRODUCTION COMPANY, LP",24,S,29,E,6,NM,HARROUN TRUST 6 FEDERAL COM,20140930,Approved,H,DELAWARE,2955,11176,35015,Active Permit
1307162962,3001542716,"EOG RESOURCES, INC.",25,S,29,E,27,NM,WEST BRUSHY 22 FEDERAL,20141001,Approved,H,"BONE SPRING, SOUTHEAST",3027,12415,35015,Active Permit
1307162962,3001542716,"EOG RESOURCES, INC.",25,S,29,E,22,NM,WEST BRUSHY 22 FEDERAL,20141001,Approved,H,"BONE SPRING, SOUTHEAST",3027,12415,35015,Active Permit
1598033130,3001542717,"EOG RESOURCES, INC.",25,S,29,E,27,NM,WEST BRUSHY 22 FEDERAL,20141001,Approved,H,"BONE SPRING, SOUTHEAST",3027,12577,35015,Active Permit
1598033130,3001542717,"EOG RESOURCES, INC.",25,S,29,E,22,NM,WEST BRUSHY 22 FEDERAL,20141001,Approved,H,"BONE SPRING, SOUTHEAST",3027,12577,35015,Active Permit
1496844170,3001542718,"COG PRODUCTION, LLC",25,S,29,E,24,NM,CABO WABO 25 FEDERAL COM,20140929,Approved,H,"BONE SPRING, SOUTHEAST",3058,17424,35015,Active Permit
1496844170,3001542718,"COG PRODUCTION, LLC",25,S,29,E,25,NM,CABO WABO 25 FEDERAL COM,20140929,Approved,H,"BONE SPRING, SOUTHEAST",3058,17424,35015,Active Permit
1877360832,3002542166,"DEVON ENERGY PRODUCTION COMPANY, LP",20,S,35,E,23,NM,ISABEL 23 FEE FEDERAL COM,20140926,Approved,H,"BONE SPRING, EAST",3673,14520,35025,Active Permit
1877360832,3002542166,"DEVON ENERGY PRODUCTION COMPANY, LP",20,S,35,E,23,NM,ISABEL 23 FEE FEDERAL COM,20140926,Approved,H,"BONE SPRING, EAST",3673,14520,35025,Active Permit
1770785386,3002542167,CIMAREX ENERGY CO. OF COLORADO,23,S,32,E,14,NM,CUERVO FEDERAL,20140926,Approved,H,BONE SPRING,3722,14115,35025,Active Permit
1770785386,3002542167,CIMAREX ENERGY CO. OF COLORADO,23,S,32,E,14,NM,CUERVO FEDERAL,20140926,Approved,H,BONE SPRING,3722,14115,35025,Active Permit
496112280,3002542168,CHEVRON USA INC,26,S,33,E,32,NM,MOOSES TOOTH 29 26 33 FEDERAL COM,20141002,Approved,H,,3203,17426,35025,Active Permit
496112280,3002542168,CHEVRON USA INC,26,S,33,E,29,NM,MOOSES TOOTH 29 26 33 FEDERAL COM,20141002,Approved,H,,3203,17426,35025,Active Permit
1528227828,3004535483,DUGAN PRODUCTION CORP.,26,N,13,W,34,NM,CISCO COM,20141008,Approved,V,GAS,6288,1500,35045,Active Permit
309124315,3002542171,"DEVON ENERGY PRODUCTION COMPANY, LP",18,S,33,E,27,NM,REDSTART 28 FEDERAL COM,20141001,Approved,H,"BONE SPRING, SOUTH",3781,15005,35025,Active Permit
309124315,3002542171,"DEVON ENERGY PRODUCTION COMPANY, LP",18,S,33,E,28,NM,REDSTART 28 FEDERAL COM,20141001,Approved,H,"BONE SPRING, SOUTH",3781,15005,35025,Active Permit
635391382,3002542174,CONOCOPHILLIPS COMPANY,26,S,32,E,16,NM,RED HILLS WEST 16 STATE SWD,20141009,Approved,V,BRUSHY CANYON,3185,7400,35025,Active Permit
540743153,3002542177,"CML EXPLORATION, LLC",17,S,33,E,15,NM,BEAMS 15 STATE,20141009,Approved,V,"WOLFCAMP,PENN",4161,13000,35025,Active Permit
825842088,3002542178,COG OPERATING LLC,24,S,35,E,32,NM,SKULL CAP STATE,20141010,Approved,V,,3301,13500,35025,Active Permit
743121074,3002542179,COG OPERATING LLC,24,S,35,E,32,NM,SKULL CAP STATE,20141010,Approved,H,BONE SPRING,3297,17049,35025,Active Permit
743121074,3002542179,COG OPERATING LLC,24,S,35,E,32,NM,SKULL CAP STATE,20141010,Approved,H,BONE SPRING,3297,17049,35025,Active Permit
1018986036,3004321199,ENCANA OIL & GAS (USA) INC.,23,N,7,W,28,NM,LYBROOK P28 2307,20140923,Approved,H,,6956,10032,35043,Active Permit
1018986036,3004321199,ENCANA OIL & GAS (USA) INC.,23,N,7,W,27,NM,LYBROOK P28 2307,20140923,Approved,H,,6956,10032,35043,Active Permit
933956529,3004535563,"LOGOS OPERATING, LLC",23,N,8,W,12,NM,SARAH B,20140929,Approved,H,,7011,10814,35045,Active Permit
933956529,3004535563,"LOGOS OPERATING, LLC",23,N,8,W,11,NM,SARAH B,20140929,Approved,H,,7011,10814,35045,Active Permit
339562331,3004535564,"LOGOS OPERATING, LLC",23,N,8,W,12,NM,SARAH B,20140929,Approved,H,,7011,10586,35045,Active Permit
339562331,3004535564,"LOGOS OPERATING, LLC",23,N,8,W,11,NM,SARAH B,20140929,Approved,H,,7011,10586,35045,Active Permit
135645414,3004535605,"WPX ENERGY PRODUCTION, LLC",24,N,8,W,32,NM,CHACO 2408 33D,20141003,Approved,H,,7020,10768,35045,Active Permit
135645414,3004535605,"WPX ENERGY PRODUCTION, LLC",24,N,8,W,33,NM,CHACO 2408 33D,20141003,Approved,H,,7020,10768,35045,Active Permit
232986885,3004535606,"WPX ENERGY PRODUCTION, LLC",24,N,8,W,32,NM,CHACO 2408 33D,20141003,Approved,H,,7020,10698,35045,Active Permit
232986885,3004535606,"WPX ENERGY PRODUCTION, LLC",24,N,8,W,33,NM,CHACO 2408 33D,20141003,Approved,H,,7020,10698,35045,Active Permit
67740091,3002523833,STEARNS,9,S,35,E,21,NM,BOWEN,20141003,Approved,V,BOUGH C,4151,9856,35025,Unknown
416201645,3002531177,CIMAREX ENERGY CO.,25,S,32,E,14,NM,PADUCA AIU FEDERAL SWD,20140929,Approved,V,BELL CANYON-CHERRY CANYON,3454,8870,35025,Unknown
359658358,3002536432,"CART HILL ENERGY, LLC",19,S,37,E,34,NM,SHELLEY 34 STATE,20141003,Approved,V,SAN ANDRES,3606,5365,35025,Unknown
1727063768,3001542719,COG OPERATING LLC,20,S,30,E,19,NM,DARTHROW STATE,20141014,Approved,H,BONE SPRING,3314,13000,35015,Active Permit
1727063768,3001542719,COG OPERATING LLC,20,S,30,E,19,NM,DARTHROW STATE,20141014,Approved,H,BONE SPRING,3314,13000,35015,Active Permit
807845876,3001542720,COG OPERATING LLC,19,S,31,E,36,NM,WILD CAP STATE,20141014,Approved,H,BONE SPRING,3480,13884,35015,Active Permit
1179335100,3002542188,YATES PETROLEUM CORPORATION,20,S,33,E,36,NM,TANGO BTP STATE COM,20141015,Approved,H,BONE SPRING,3679,15854,35025,Active Permit
1179335100,3002542188,YATES PETROLEUM CORPORATION,20,S,33,E,36,NM,TANGO BTP STATE COM,20141015,Approved,H,BONE SPRING,3679,15854,35025,Active Permit
1401638788,3002542187,APACHE CORPORATION,20,S,38,E,11,NM,DIXIE QUEEN,20141014,Approved,H,"ABO,BLINEBRY,DRINKARD,TUBB",3572,8000,35025,Active Permit
1401638788,3002542187,APACHE CORPORATION,20,S,38,E,11,NM,DIXIE QUEEN,20141014,Approved,H,"ABO,BLINEBRY,DRINKARD,TUBB",3572,8000,35025,Active Permit
754723911,3001542727,"LRE OPERATING, LLC",17,S,28,E,30,NM,STALEY STATE,20141014,Approved,V,"GLORIETA-YESO, NORTHEAST",3621,5100,35015,Active Permit
700510800,3001542726,"LRE OPERATING, LLC",17,S,28,E,30,NM,STALEY STATE,20141014,Approved,V,"GLORIETA-YESO, NORTHEAST",3638,5100,35015,Active Permit
723582054,3001542721,FASKEN OIL & RANCH LTD,20,S,25,E,28,NM,FEIL FEDERAL,20141008,Approved,V,GLORIETA-YESO,3517,3500,35015,Active Permit
1338239684,3001542722,COG OPERATING LLC,17,S,29,E,11,NM,DODD FEDERAL UNIT,20141003,Approved,H,GLORIETA-UPPER YESO,3628,9565,35015,Active Permit
1338239684,3001542722,COG OPERATING LLC,17,S,29,E,11,NM,DODD FEDERAL UNIT,20141003,Approved,H,GLORIETA-UPPER YESO,3628,9565,35015,Active Permit
1182187041,3001542723,COG OPERATING LLC,17,S,29,E,23,NM,BURCH KEELY UNIT,20141007,Approved,H,GLORIETA-UPPER YESO,3592,9352,35015,Active Permit
1182187041,3001542723,COG OPERATING LLC,17,S,29,E,23,NM,BURCH KEELY UNIT,20141007,Approved,H,GLORIETA-UPPER YESO,3592,9352,35015,Active Permit
1297182489,3001542724,YATES PETROLEUM CORPORATION,20,S,29,E,35,NM,SOBER BEZ FEDERAL,20141006,Approved,H,BONE SPRING,3358,13227,35015,Active Permit
1297182489,3001542724,YATES PETROLEUM CORPORATION,21,S,28,E,1,NM,SOBER BEZ FEDERAL,20141006,Approved,H,BONE SPRING,3358,13227,35015,Active Permit
1555471594,3001542725,"LRE OPERATING, LLC",17,S,28,E,30,NM,STALEY STATE,20141014,Approved,V,"GLORIETA-YESO, NORTHEAST",3636,5100,35015,Active Permit
1383584495,3001542734,"DEVON ENERGY PRODUCTION COMPANY, LP",21,S,27,E,11,NM,CEDAR 11 STATE,20141016,Approved,H,"BONE SPRING, EAST",3281,12396,35015,Active Permit
1383584495,3001542734,"DEVON ENERGY PRODUCTION COMPANY, LP",21,S,27,E,11,NM,CEDAR 11 STATE,20141016,Approved,H,"BONE SPRING, EAST",3281,12396,35015,Active Permit
1111293174,3002542189,APACHE CORPORATION,20,S,38,E,11,NM,DIXIE QUEEN,20141017,Approved,H,"ABO,BLINEBRY,DRINKARD,TUBB",3573,8000,35025,Active Permit
1111293174,3002542189,APACHE CORPORATION,20,S,38,E,11,NM,DIXIE QUEEN,20141017,Approved,H,"ABO,BLINEBRY,DRINKARD,TUBB",3573,8000,35025,Active Permit
